09:52:41 | LOCK_ACQUIRED | sim=0.51
09:52:41 | MOVE_RIGHT | nose_x=0.88
09:52:41 | BLINK | EAR=0.21
09:52:41 | SMILE | ratio=0.45
09:52:41 | MOVE_RIGHT | nose_x=0.65
09:52:42 | MOVE_LEFT | nose_x=0.33
09:52:43 | BLINK | EAR=0.21
09:52:43 | SMILE | ratio=0.47
09:52:43 | MOVE_LEFT | nose_x=0.18
09:52:44 | MOVE_LEFT | nose_x=0.08
09:52:46 | MOVE_LEFT | nose_x=0.15
09:52:47 | MOVE_LEFT | nose_x=0.25
09:52:48 | MOVE_LEFT | nose_x=0.37
09:52:52 | LOCK_LOST | Target disappeared
09:52:53 | LOCK_ACQUIRED | sim=0.47
09:52:53 | MOVE_LEFT | nose_x=0.23
09:52:53 | MOVE_RIGHT | nose_x=0.67
09:52:54 | MOVE_RIGHT | nose_x=0.77
09:52:55 | LOCK_LOST | Target disappeared
09:52:56 | LOCK_ACQUIRED | sim=0.62
09:52:56 | MOVE_RIGHT | nose_x=0.91
09:52:56 | LOCK_LOST | Target disappeared
09:52:57 | LOCK_ACQUIRED | sim=0.50
09:52:57 | MOVE_RIGHT | nose_x=0.93
09:52:58 | MOVE_LEFT | nose_x=0.37
09:53:00 | LOCK_LOST | Target disappeared
09:53:09 | LOCK_ACQUIRED | sim=0.51
09:53:09 | SMILE | ratio=0.46
09:53:09 | MOVE_LEFT | nose_x=0.19
09:53:09 | SMILE | ratio=0.46
09:53:09 | MOVE_LEFT | nose_x=0.46
09:53:11 | BLINK | EAR=0.14
09:53:11 | MOVE_RIGHT | nose_x=0.79
09:53:12 | MOVE_RIGHT | nose_x=0.65
09:53:13 | MOVE_LEFT | nose_x=0.47
09:53:15 | MOVE_LEFT | nose_x=0.47
09:53:16 | BLINK | EAR=0.21
09:53:16 | MOVE_LEFT | nose_x=0.45
09:53:17 | MOVE_LEFT | nose_x=0.46
09:53:18 | MOVE_LEFT | nose_x=0.43
09:53:19 | MOVE_LEFT | nose_x=0.42
09:53:22 | MOVE_LEFT | nose_x=0.50
09:53:23 | MOVE_LEFT | nose_x=0.49
09:53:24 | MOVE_LEFT | nose_x=0.50
09:53:25 | BLINK | EAR=0.18
09:53:25 | MOVE_LEFT | nose_x=0.50
09:53:26 | MOVE_LEFT | nose_x=0.49
09:53:27 | MOVE_LEFT | nose_x=0.48
09:53:28 | MOVE_LEFT | nose_x=0.48
09:53:28 | BLINK | EAR=0.19
09:53:28 | MOVE_LEFT | nose_x=0.48
09:53:30 | MOVE_LEFT | nose_x=0.47
09:53:31 | MOVE_LEFT | nose_x=0.48
09:53:32 | MOVE_LEFT | nose_x=0.43
09:53:32 | BLINK | EAR=0.16
09:53:32 | MOVE_LEFT | nose_x=0.42
09:53:33 | MOVE_LEFT | nose_x=0.40
09:53:34 | MOVE_LEFT | nose_x=0.39
09:53:35 | MOVE_LEFT | nose_x=0.40
09:53:36 | MOVE_LEFT | nose_x=0.46
09:53:39 | MOVE_LEFT | nose_x=0.46
09:53:40 | MOVE_LEFT | nose_x=0.36
09:53:41 | MOVE_LEFT | nose_x=0.33
09:53:42 | MOVE_LEFT | nose_x=0.27
09:53:43 | MOVE_LEFT | nose_x=0.25
09:53:44 | MOVE_LEFT | nose_x=0.24
09:53:45 | MOVE_LEFT | nose_x=0.21
09:53:46 | MOVE_LEFT | nose_x=0.27
09:53:47 | MOVE_LEFT | nose_x=0.20
09:53:49 | MOVE_RIGHT | nose_x=0.75
09:53:50 | MOVE_RIGHT | nose_x=0.90
09:53:51 | MOVE_RIGHT | nose_x=0.75
09:53:52 | MOVE_RIGHT | nose_x=0.70
09:53:53 | MOVE_RIGHT | nose_x=0.65
09:53:54 | MOVE_LEFT | nose_x=0.45
09:53:55 | MOVE_LEFT | nose_x=0.43
09:53:55 | BLINK | EAR=0.17
09:53:55 | MOVE_LEFT | nose_x=0.44
09:53:56 | MOVE_RIGHT | nose_x=0.61
09:53:57 | MOVE_RIGHT | nose_x=0.69
09:53:58 | BLINK | EAR=0.16
09:53:58 | MOVE_RIGHT | nose_x=0.60
09:53:59 | MOVE_LEFT | nose_x=0.49
09:54:00 | MOVE_LEFT | nose_x=0.39
09:54:01 | MOVE_LEFT | nose_x=0.44
09:54:02 | MOVE_LEFT | nose_x=0.43
09:54:03 | MOVE_LEFT | nose_x=0.35
